Valor;Area;Dist_Playa;Dist_Farmacia
31423;38;4.633775734;0.342454
108133;153;4.285492133;0.037132
51756;76;7.937512474;0.586858
57301;70;7.624720341;0.06237
2218115;410;0.145692996;0.78035
53604;64;6.405116544;0.19867
160813;75;1.828502624;0.79681
369686;100;0.437505477;0.932413
129390;39;1.176166499;0.969911
88725;98;8.869702002;0.817406
199630;114;0.723976468;0.778879
86876;86;1.145993567;0.918161
136784;165;1.463646445;0.739611
129390;130;6.804072252;0.157344
134935;68;0.731230006;0.077153
79482;63;6.747450949;0.736706
101506;60;7.293188241;0.403008
49908;64;9.808334652;0.475803
58780;53;7.082691326;0.926494
397412;219;0.537650636;0.02151
103512;37;0.142569911;0.162262
757856;525;0.571752821;0.974402
165989;138;6.263876925;0.608867
665434;200;0.09582326;0.34592
462107;136;0.117657046;0.914542
116266;85;1.231118737;0.064172
121811;75;0.323031445;0.798618
240296;142;2.14846537;0.001003
253235;106;0.218159649;0.932663
101664;95;5.726409147;0.058137
149723;100;0.163336927;0.342824
51756;65;12.05264634;0.24977
97043;83;6.152608395;0.352082
82255;67;8.194780525;0.688947
275416;160;0.847907382;0.753471
138632;200;7.445553516;0.816811
277264;300;0.849806003;0.176727
2125693;382;0;0.465612
213290;130;2.163895909;0.247169
83179;70;8.143943425;0.030681
73013;84;2.133548683;0.384445
38817;56;3.648284466;0.057569
66543;63;3.347660589;0.051013
73752;50;1.064468844;0.74722
351201;115;1.368796115;0.860922
81146;35;0.442758451;0.495716
517560;365;0.312107656;0.146484
232902;116;0.931027168;0.800194
194085;94;0.45490374;0.999262
423290;210;1.147352611;0.024916
86876;75;7.189495812;0.838352
277264;150;0.488033985;0.107718
109057;89;6.461416306;0.354985
92421;120;0.224681469;0.311337
591497;209;1.490865575;0.737678
151571;200;8.90199834;0.109081
51756;88;8.903536664;0.474922
499076;300;0.247433284;0.046504
66543;75;7.7805507;0.022317
39741;55;10.01127222;0.082977
1109057;250;0.089365431;0.60778
121996;101;4.215113374;0.224726
497227;271;0.599114516;0.791817
591497;180;0.184951786;0.121425
140481;86;1.651534591;0.504827
62107;55;6.60421884;0.270673
38817;47;9.773315672;0.741391
88540;91;2.805266392;0.336117
2402957;392;0.032717312;0.410786
79464;96;5.163549534;0.831097
30499;68;17.96294163;0.871258
73567;75;6.463832653;0.946174
404806;130;0.172445612;0.710548
221811;133;5.215469486;0.38349
218115;146;4.765443164;0.460548
128466;65;0.202045216;0.635499
160813;93;1.210660601;0.204591
203327;96;0.190782445;0.010982
69316;40;0.918518732;0.97626
161738;100;7.458970677;0.373832
277264;110;0.240201761;0.307722
369686;200;0.170667377;0.514836
88725;45;0.707784822;0.913054
97967;68;4.590670053;0.964454
135860;110;1.28267094;0.282711
97043;76;6.466360531;0.999594
277264;95;1.100574203;0.411889
101664;64;4.560719577;0.770026
166174;120;4.866174281;0.055842
165989;85;2.394654563;0.166803
221811;88;1.396521915;0.266933
292052;138;2.551679786;0.312344
60998;57;8.6859038;0.497786
46211;71;7.541631931;0.765599
157116;78;2.377007572;0.359318
388170;191;0.466501672;0.713539
174492;90;2.24181477;0.63669
157116;70;1.105671319;0.374708
173752;92;0.939399854;0.354331
258780;140;0.463663538;0.385555
103327;111;0.284600016;0.825767
920518;300;0.122872523;0.948611
43438;62;3.558627493;0.202787
66543;82;8.169842944;0.246911
140481;120;4.562553426;0.160389
462107;120;0.732212897;0.926213
517560;170;2.434899651;0.374555
388170;60;0.312519322;0.950447
194085;123;1.27635603;0.731823
131238;85;0.701375584;0.168479
268022;115;0.364478136;0.777669
166359;90;0.337145888;0.207436
388170;92;1.468629743;0.742243
212569;104;1.136491003;0.805613
100739;67;6.746431405;0.286531
164510;350;9.058914487;0.498204
86691;68;1.719620027;0.107824
286506;118;6.143464548;0.971602
65989;53;4.941958382;0.642723
120148;92;1.412417681;0.8704
48983;51;7.135328026;0.521057
99815;82;8.310350737;0.704074
369686;110;0.170734037;0.690778
59150;96;9.295001671;0.882828
40665;51;8.777002694;0.263963
304991;146;0.090606757;0.07229
38817;48;9.248704344;0.756622
268022;166;4.980436962;0.974602
314233;191;0.81040921;0.695584
34196;40;9.621512307;0.379562
35120;75;2.218576836;0.036247
868762;210;0.209368043;0.536462
49723;55;3.792341542;0.050802
107209;84;4.713028777;0.527197
589649;170;0.22911977;0.935756
175601;100;2.069523152;0.823674
146026;121;1.681024122;0.051134
68392;61;12.06578201;0.994053
665434;415;0.342496638;0.880302
425139;200;0.094230187;0.897558
258780;132;1.093263563;0.863341
79482;70;5.336734853;0.899233
60998;70;7.637299873;0.817837
275416;84;0.968510444;0.659861
277264;135;0.713281696;0.406022
113309;87;6.105453116;0.172911
258780;72;0.762433203;0.590775
59150;72;6.998743236;0.232262
35120;48;5.376494448;0.762732
1996303;350;0.029553246;0.274758
81331;70;5.816885654;0.003553
425139;260;0.151866416;0.587741
42514;65;4.001708305;0.242931
57301;73;5.103161005;0.777574
60998;75;1.850211062;0.921311
439002;68;0.11150206;0.607683
361701;192;3.294649093;0.346345
39741;76;8.96646423;0.571859
73937;80;7.816838409;0.71434
388170;227;3.294649093;0.028981
351201;130;1.004360858;0.113736
277264;165;1.148678859;0.615047
138632;120;0.675871008;0.160943
165434;137;6.691428553;0.771672
175601;45;0.121963812;0.761007
256932;103;0.908975729;0.508075
92421;73;4.594793703;0.139655
168207;78;0.704561589;0.019796
120148;66;0.552416091;0.016373
45471;52;5.566947184;0.74741
119224;102;4.492006577;0.470187
332717;240;5.235553012;0.752296
249538;221;2.762349896;0.361392
240296;110;0.323920244;0.564676
45287;70;7.098491749;0.779382
292052;110;1.469575829;0.85192
77634;78;7.638045243;0.665973
878004;200;0;0.88194
388170;140;0.686131069;0.740829
2218115;391;0.032717312;0.426778
138632;86;0.657072893;0.445166
550832;200;0.407867127;0.439401
119224;84;1.472386274;0.311058
162662;96;0.65007008;0.597665
68318;62;2.019372199;0.577259
164104;115;0.082892304;0.559519
295749;125;0.274226805;0.346372
218113;120;1.678563429;0.504913
179113;100;0.840281201;0.489831
72089;76;7.910047959;0.302581
67468;90;1.16281648;0.03222
735675;278;0.187779818;0.048059
485211;320;0.129773335;0.421207
258779;251;1.14803254;0.718684
573013;150;0.319903907;0.289672
131238;121;1.657033245;0.945778
53604;77;5.527438978;0.576717
90573;68;5.012033697;0.606352
295749;130;0.153468783;0.375764
321627;100;0;0.512091
240296;123;0.803655622;0.831796
68392;80;5.517600514;0.268147
45287;92;3.944223901;0.905393
295749;165;1.011051002;0.30546
388170;205;1.481752157;0.891817
65619;63;6.974202028;0.622611
258780;77;0.304765231;0.936097
63216;20;0.430099741;0.876267
295749;140;0.223288386;0.1005
231054;176;1.389758638;0.066115
406654;126;0.01328214;0.754674
34196;55;4.390152197;0.961212
110906;63;4.463600046;0.001951
92421;94;5.511247991;0.219412
22551;44;8.428611558;0.218425
232902;150;4.98606909;0.808855
73937;70;7.117764862;0.769618
33087;55;11.90600532;0.928192
203327;127;6.438249884;0.756107
79482;77;4.586125249;0.105387
134935;103;8.300644203;0.793778
680037;125;1.459453451;0.438822
40665;65;5.652285566;0.561719
369686;220;0.406881253;0.570792
646950;140;0.457776971;0.551706
164510;90;0.414548214;0.785238
101664;80;0.862652759;0.643054
60998;60;6.236938083;0.827484
73752;65;4.094949941;0.911291
157116;108;6.850974794;0.687703
674677;230;0.751035907;0.174052
138631;80;0.016688881;0.568675
121996;86;7.728674205;0.501799
304991;143;0.85674119;0.717885
73752;60;2.148168595;0.676942
203327;114;0.331342712;0.725676
101664;80;8.310350737;0.503922
255083;126;0.500509949;0.757863
40481;60;7.400922792;0.632532
164510;95;0.473214831;0.680874
64695;70;5.917334204;0.246914
127542;99;1.231118737;0.671823
155268;114;7.420010225;0.13505
88725;65;2.128900515;0.264923
550832;277;0.353145687;0.484481
87800;84;5.857350445;0.004918
1016636;297;0.653919017;0.22583
57301;52;5.910238805;0.604935
155268;90;4.841018885;0.471881
439926;220;2.340150743;0.253915
238447;120;0.121197213;0.827685
157116;114;7.477474076;0.708763
757856;230;0;0.349808
207948;150;5.105184458;0.610422
314233;93;0.84586879;0.38196
776340;190;0.048841209;0.91875
51756;170;8.440197833;0.933755
258780;142;5.215469486;0.938932
109057;141;5.632765788;0.052896
194085;160;0.403244835;0.357207
404806;201;0.510310088;0.894389
66543;20;0.270010905;0.234994
1109057;170;0;0.343121
77634;35;0.37173072;0.376466
166359;118;1.326882779;0.405738
195933;96;4.800805409;0.907282
850277;171;0.053947637;0.266799
156192;66;1.218177494;0.957724
106285;85;0.728512246;0.295489
212569;109;1.48944506;0.069198
72089;47;1.509826391;0.233951
277264;130;0.094212641;0.43699
24954;47;10.05941539;0.886074
39741;50;7.717680576;0.007382
186802;96;2.600948789;0.573858
212569;260;7.562403699;0.537321
146026;80;2.461537151;0.681545
442699;328;4.256061095;0.915945
255083;207;6.692598178;0.646511
85028;50;0.297887032;0.847276
97697;66;4.14156234;0.226868
203327;70;1.942385587;0.113388
73752;70;12.70189853;0.140255
91497;50;2.213577299;0.85397
637708;140;0.457776971;0.030672
70240;73;8.194873023;0.95185
77634;70;6.4808656;0.933102
55453;57;9.162514189;0.707712
295749;176;1.019925311;0.057095
138632;84;1.060242591;0.831905
212569;110;2.439798989;0.524265
82255;65;5.31370764;0.350761
231054;180;1.189658576;0.852992
107209;113;6.060034536;0.27941
295749;181;1.270591139;0.456654
182810;130;0.403706023;0.999139
64695;60;1.773383292;0.757042
57301;77;8.433104506;0.432139
164510;85;0.69980622;0.983622
94270;70;1.119833436;0.721249
702403;400;0.342496638;0.313318
86691;40;0.56548488;0.806401
31423;46;6.991653328;0.352227
443623;98;0.219783817;0.723414
127542;140;7.638045243;0.483197
58226;63;1.409196744;0.363546
64510;70;6.853836251;0.326967
44362;25;1.234050397;0.908445
194085;70;0.347758951;0.972673
101664;111;8.076030463;0.277358
73937;44;2.441338828;0.881524
141719;100;5.982644594;0.019872
406654;350;0.234582015;0.941495
69871;75;4.503075172;0.999466
64695;58;7.610240633;0.628551
1072089;160;0;0.356056
425139;170;2.56040463;0.987177
212569;233;8.064391228;0.094126
425139;186;0.281365303;0.247332
1016636;350;0.087487666;0.942162
397412;96;0.323360778;0.695927
79482;65;1.628923257;0.648622
282810;146;2.259874205;0.858341
155638;290;7.58741255;0.115542
545287;120;0.470143432;0.647914
90573;79;7.490464345;0.042554
35120;39;5.954875674;0.78785
103512;97;0.895360417;0.388524
231054;78;0.990617782;0.699895
33272;50;5.586840474;0.548825
46211;50;4.452668527;0.734927
258780;144;0.45490374;0.149833
101664;110;7.455221366;0.136623
637708;180;0.49687688;0.293731
140481;118;1.027756067;0.899717
66543;78;1.792984673;0.739379
92421;65;1.033504938;0.37874
54486;50;5.492943804;0.736684
314233;160;2.35318027;0.099898
88725;70;0.20833368;0.505509
48983;54;5.652285566;0.619822
53604;65;9.13858991;0.247212
443623;165;0.547217082;0.043602
293900;85;0.555101496;0.111659
147874;142;2.166682527;0.741084
107209;45;0.367072193;0.132022
526802;140;0.437748884;0.562318
97967;88;8.220310854;0.376498
1293900;110;0.318201277;0.50897
125693;66;0.63249482;0.370111
32348;55;6.961985432;0.311153
47135;62;7.87320379;0.516521
517560;175;2.531900172;0.303296
295749;146;0.145923519;0.575477
175601;75;1.105671319;0.496381
97043;75;5.726409147;0.332269
92237;70;6.24856225;0.150798
218115;146;4.803899561;0.207015
138632;75;1.580838728;0.966608
79298;81;3.105638623;0.735525
114603;83;5.919511214;0.678367
55453;73;3.10234353;0.742122
60625;63;5.263101228;0.210082
116451;115;8.335303327;0.916898
85028;109;5.814245743;0.342748
127357;109;7.403347128;0.438069
68762;75;4.810986492;0.46891
146950;70;0.483908329;0.876031
1053604;285;0.117657046;0.962806
44361;36;5.55015224;0.864906
97967;72;6.773431;0.157067
221811;130;1.079696875;0.035677
133087;78;2.24181477;0.078222
332717;121;1.884814147;0.672358
88725;93;7.965208372;0.652687
277264;90;2.158675829;0.884721
162660;179;4.723987587;0.622659
961183;430;0.355613863;0.382772
157116;65;0.468174403;0.963354
96118;65;1.210227949;0.709061
33272;65;8.442726206;0.33953
82994;115;4.133608145;0.131042
319778;110;0.996915477;0.067475
77634;70;1.377398575;0.548415
64695;68;7.596628433;0.52964
179298;90;0.191283621;0.143048
554529;287;0.255618148;0.983982
462107;157;0.01756134;0.105564
360444;145;0.22911977;0.695648
120148;80;0.96713267;0.474494
167283;66;0.351642126;0.270575
268022;79;0.207758366;0.58851
64695;60;8.282787045;0.672268
304991;109;0.082106973;0.980069
240296;140;0.42214392;0.263733
99815;96;5.268000622;0.476663
295749;306;0.416764866;0.886606
609982;195;0.485286062;0.052038
164510;85;1.12593657;0.558079
109057;72;6.794413261;0.666376
70240;77;1.553783476;0.357041
157116;89;0.717996714;0.738404
184843;240;1.093995156;0.031398
73752;86;10.39741388;0.811088
133087;45;0.119082301;0.251789
157116;100;5.182588222;0.658208
62847;65;1.053756081;0.432855
54529;65;7.496284907;0.859038
313863;165;1.005958848;0.401241
388170;90;0.110655746;0.103213
110906;97;4.743916156;0.072299
58226;66;9.335604071;0.711509
78694;40;2.093921238;0.36075
643253;291;0.486752949;0.683791
60628;57;1.859617653;0.972612
365989;126;0.170430715;0.75579
212569;77;1.120515575;0.585667
271719;197;4.422654598;0.013171
68392;75;5.019239607;0.626766
120148;152;0.582376933;0.154927
23845;45;12.85431179;0.809005
90573;78;4.454816201;0.53769
221811;124;0.432378152;0.985152
249538;275;0.000757505;0.745914
554529;310;0;0.903741
415896;89;0.884420104;0.612193
203327;130;1.316228736;0.660441
147874;72;6.134849252;0.244239
314233;127;0.14272905;0.060325
349353;117;0.01328214;0.161634
58226;75;9.604542553;0.325692
121996;169;8.908336384;0.952664
147874;67;1.091460003;0.857156
526802;165;2.041115284;0.511599
922366;205;0.142684809;0.397308
123845;167;6.195145268;0.797751
49908;32;1.425492568;0.903194
1293900;196;0.095046439;0.855653
236599;193;1.389758638;0.707394
360444;170;1.584489953;0.428602
131238;116;0.886907467;0.230193
88725;81;1.103923156;0.202832
162662;83;0.404404525;0.633012
94270;100;5.92068491;0.060496
203327;60;0.495618425;0.591492
236599;89;0.554086214;0.304511
113678;90;6.197245342;0.225333
319778;130;0.226374138;0.255845
97967;61;1.280259692;0.963587
147874;69;0.333903358;0.26444
181146;120;0.338395732;0.409762
365989;220;5.811152773;0.69712
1552680;245;0;0.087363
905730;750;1.553783476;0.859818
164510;110;2.112843406;0.466403
125693;67;0.200902728;0.675225
70240;67;8.159436691;0.892318
47320;51;5.135965034;0.72737
37893;53;9.773315672;0.784676
286506;100;1.955860882;0.937873
258780;77;0.304765231;0.003261
277264;50;0.090861324;0.371052
329020;165;0.193842739;0.722036
101664;70;4.494245449;0.220058
214399;110;2.439798989;0.474961
138632;84;5.824821675;0.457623
1284658;169;0;0.067032
119630;78;4.167296356;0.723414
199630;95;0.790579746;0.576512
181146;150;1.842497757;0.767863
739372;136;0;0.700894
60074;52;8.741557398;0.957639
45287;70;7.809031271;0.521375
120148;106;10.80401944;0.850781
27726;55;8.490759258;0.471039
112754;97;1.096823186;0.655804
54529;60;0.997463863;0.665619
83179;37;0.644093133;0.258359
73013;96;8.518510876;0.302803
273567;85;0.643916522;0.6678
203327;90;1.595749805;0.951692
44362;72;5.3368414;0.755572
147874;70;1.182206533;0.57593
88725;75;5.92821626;0.298518
182994;178;0.561807508;0.812889
73752;70;4.424044286;0.893113
231054;94;0.994258969;0.339674
46026;55;5.576627994;0.576702
88725;90;1.342666657;0.875646
175601;97;0.378232916;0.804007
134935;79;0.078848856;0.717601
60998;55;5.88965679;0.982422
55453;98;6.75963946;0.268797
609982;161;0.19462068;0.112708
64695;73;4.815849985;0.804798
51017;60;5.566947184;0.900637
36784;65;7.252010641;0.182502
979667;430;0.01756134;0.382771
92421;77;4.184634599;0.689984
36969;60;7.272121475;0.432087
55453;57;9.097761621;0.696807
388170;98;0.086157757;0.810076
582255;205;0.390287735;0.637504
83179;78;1.575703653;0.558187
29575;37;8.035734453;0.855117
776340;190;0.048841209;0.376799
125693;59;0.914668102;0.683085
402957;272;1.820080962;0.968958
66543;50;4.42873567;0.280162
341959;126;1.233520032;0.406548
107209;77;6.501230773;0.076438
59150;126;4.06107695;0.210171
88725;67;6.488242758;0.14412
29575;40;10.64671256;0.189245
1330869;435;1.641230293;0.229659
116451;50;0.285241125;0.448062
95194;72;1.773383292;0.479533
203327;149;4.754912545;0.012055
33272;42;8.327303878;0.992638
71165;67;5.950591867;0.778184
105176;114;1.675974971;0.26767
54529;65;5.263101228;0.574929
207024;110;2.586987028;0.634133
249538;161;0.261034841;0.894074
175601;112;0.980875188;0.754449
461183;350;2.105978576;0.381295
81331;33;0.756224128;0.28824
31423;60;3.846403359;0.071819
231054;180;0.937587243;0.981222
70240;80;3.432600997;0.329299
1088817;590;1.545521613;0.359881
462107;130;2.08510374;0.917877
54159;78;2.923116002;0.852823
457486;99;0.86369734;0.610261
536044;166;0.18833794;0.849795
144177;60;0.371197219;0.913627
146026;69;0.443453812;0.096419
211719;160;3.283397248;0.972462
1062847;240;0.03345534;0.340118
44362;68;7.885042796;0.623848
109057;80;6.745260662;0.967614
1201479;160;0.049460762;0.15818
194085;115;4.355463041;0.556872
1266174;260;0.204992222;0.164237
171904;80;0.498588124;0.110103
92421;84;8.747991947;0.160867
54381;67;5.931051704;0.279169
212569;73;1.120515575;0.767392
199630;89;6.954930384;0.462423
488433;101;1.095917107;0.553157
1201479;250;0.032423112;0.211639
134935;112;5.125716912;0.319726
54529;50;3.753666851;0.736362
235675;80;0.610876814;0.420916
329020;140;0.091062628;0.345237
216266;108;2.374321179;0.210188
118299;151;7.383607149;0.037024
1756007;400;0.400395505;0.892303
1256932;190;0;0.706237
101664;64;0;0.211418
120148;50;0.385971409;0.538448
68207;76;4.388341148;0.019925
245841;100;1.465753502;0.896574
314233;120;1.256631877;0.854895
323475;200;3.063816731;0.997335
368762;120;0.57131488;0.016554
36782;77;5.738963566;0.609283
406654;240;0.080592957;0.78954
227357;143;5.119767035;0.670452
330869;184;0.479216611;0.314843
129390;93;6.409071124;0.23313
182994;81;0.394874797;0.648843
175601;110;0.3335712;0.156535
62847;60;7.496142255;0.909787
169131;84;1.567554939;0.316042
160813;186;6.963903621;0.852675
240296;97;0.341017215;0.450249
59150;47;6.740650153;0.937528
434381;96;0.355538414;0.166039
628466;180;0.06730135;0.701996
70240;140;5.561454626;0.785899
443623;128;2.172768187;0.94073
425139;118;1.289836406;0.819213
73937;100;7.439720751;0.069191
268022;80;0.608629927;0.472589
831793;228;0.130659444;0.642513
110536;40;2.175838506;0.512818
138632;83;5.824821675;0.734111
164325;75;1.479416695;0.777428
132163;65;0.439059784;0.367983
129390;81;0.9910648;0.659383
55453;45;4.276892752;0.226445
125693;117;4.071004317;0.900541
162662;70;0.684954998;0.882413
369501;110;1.064900351;0.708288
129020;120;10.64377294;0.35547
244917;105;0.274716649;0.658109
646950;212;0.021438862;0.010603
138632;150;4.905917474;0.542356
87800;65;5.563892316;0.281526
55268;75;7.246560124;0.160801
116451;84;7.227110401;0.292944
101663;85;4.924493266;0.283149
73937;90;5.764538907;0.458439
50000;60;5.558175118;0.58795
281885;120;0.627197753;0.830803
92421;81;1.278528984;0.91762
137000;144;2.113662712;0.597432
64695;40;1.195921852;0.478286
21257;50;11.22279519;0.591623
277264;107;1.251715444;0.931422
96118;69;8.319808964;0.947801
230758;75;1.465233097;0.263782
46026;30;2.057203608;0.788806
82625;69;2.819442254;0.677654
314233;165;1.011051002;0.739463
231054;90;1.012549328;0.016864
110906;88;1.215426094;0.619803
646950;240;0.55498605;0.421909
776340;327;0.797599028;0.095334
554529;300;2.188431963;0.467721
194085;75;0.411139144;0.18945
434381;156;0.113685571;0.553534
1469501;400;0.110492282;0.303622
83179;65;6.223809827;0.19936
166359;55;0.203064469;0.023887
146026;78;0.936784152;0.589683
135860;100;2.321315016;0.154701
128466;115;6.585536495;0.802056
110906;43;0.353591206;0.094294
87800;85;8.087954736;0.252901
223660;145;0.81301833;0.42258
292052;212;0.207844095;0.676358
166359;70;0.062288558;0.215726
240296;303;0.597914504;0.047153
221811;100;0.692998345;0.936458
175601;87;0.253138238;0.397506
292052;90;0.191182788;0.684181
51386;53;4.16087002;0.831423
138632;80;1.056643472;0.49163
147874;178;7.681066657;0.796884
255083;160;0.471289892;0.722964
77634;40;0.546213235;0.852602
56377;60;7.457310233;0.665378
138632;126;4.723300613;0.935763
88725;69;8.310350737;0.579609
138632;68;0.84082676;0.827148
118299;61;0.855927544;0.539145
97967;70;1.355781248;0.149123
157116;116;0.262236273;0.003605
79482;144;8.085118004;0.587393
4066543;500;0.056029674;0.538606
33272;44;6.007132519;0.387951
40665;45;7.289120216;0.494844
123845;100;0.849147636;0.852673
83179;75;7.910047959;0.948118
117375;120;1.553783476;0.946109
55453;87;8.613032402;0.522952
203327;108;1.132034067;0.686647
203327;144;4.546469748;0.071149
83179;80;8.778647978;0.734415
155268;76;0.566449931;0.023796
83179;92;4.487355331;0.735395
1700555;420;0.020769334;0.841063
182994;150;0.347616471;0.572535
255083;121;1.324670313;0.817015
79482;74;2.181168096;0.864308
75786;66;8.244502616;0.465655
79482;33;1.883809987;0.850389
203327;116;0.683150671;0.259238
120148;107;8.509256611;0.136782
164509;114;5.071896055;0.698946
147874;147;7.708504419;0.442427
147874;158;6.099485395;0.191339
887246;200;0.147773137;0.39242
203327;153;5.03196565;0.13495
64510;65;6.195145268;0.378855
157116;96;1.148627854;0.999038
646950;340;17.60704863;0.923982
776340;154;0.074114432;0.312864
41590;64;1.81776701;0.191062
177449;100;1.128713662;0.72232
101848;90;5.762835076;0.508819
96118;45;1.737948549;0.141597
277264;102;2.564415485;0.456169
221811;60;0.762548536;0.355198
184843;125;0.358681114;0.01814
164510;100;0.713137228;0.737916
49723;38;1.598410275;0.925294
25037;55;6.286815919;0.964078
304989;224;2.105978576;0.518719
147505;110;0.496102064;0.345268
425139;158;0.491200098;0.160486
554529;230;1.553783476;0.080929
924214;436;1.555007535;0.069934
53604;62;9.329900796;0.538909
83179;108;0.056338412;0.695452
170055;77;0.176417467;0.740892
79482;65;1.998167529;0.573385
292052;100;0.287342845;0.480446
221811;71;0.28951611;0.512757
330869;150;1.024664877;0.993709
128096;89;1.124893823;0.734714
55451;36;3.027887299;0.14016
101664;160;6.451692701;0.93252
101664;65;0.769772695;0.554349
526802;117;0.152259304;0.621741
341959;215;0.299642885;0.949804
314233;95;0.157626126;0.677846
175601;65;0.958520977;0.878524
134935;84;0.707303179;0.941263
146026;70;0.965266464;0.166838
406654;130;0.352795729;0.600368
388170;96;0.086157757;0.290597
36229;50;9.559435025;0.177414
535120;152;1.152397149;0.053846
499076;168;0.543660329;0.589684
175601;110;0.222233753;0.618317
1848429;282;0;0.553513
517560;206;0.65312713;0.029001
323475;280;0.359644644;0.940301
251386;120;5.215469486;0.406496
66543;80;6.04480164;0.592845
1386322;280;0;0.835741
96118;38;1.419657469;0.790857
304991;104;2.488537197;0.926746
70240;81;13.90353337;0.215212
116451;62;0.756857466;0.296046
120148;120;7.102309505;0.397338
146950;72;0.729795803;0.500481
388170;150;0.42268823;0.34847
79113;71;3.240524555;0.732203
79482;43;5.653988873;0.447633
175601;137;8.537220495;0.139999
100314;60;6.746431405;0.232608
402957;220;2.314020774;0.259695
116451;85;4.216340409;0.74622
166359;55;0.769444091;0.707249
221811;175;0.921106067;0.086628
79482;70;5.892109455;0.255907
55453;33;0.038735806;0.545783
129390;26;0.289066961;0.322478
69316;90;7.43633212;0.62456
138632;83;0.73012717;0.090522
140296;78;1.114136931;0.759098
87616;88;6.850849796;0.636313
236599;120;1.164493588;0.865954
406654;209;1.24655393;0.799255
120148;159;3.116830922;0.025922
46026;21;1.529281711;0.5029
552679;240;1.487104667;0.153729
264325;94;1.181102612;0.56119
776340;190;0.056012106;0.737385
109057;144;7.99756786;0.137818
1293900;400;1.342394524;0.133351
62847;25;0.172910687;0.654288
181146;196;4.782800469;0.923027
77634;80;7.420010225;0.273066
136784;62;0.769444091;0.632936
155268;69;0.625700221;0.810428
351201;220;0.427474372;0.157304
158965;71;0.448362756;0.001682
179298;95;0.88331053;0.39061
157116;80;4.355463041;0.370719
369686;254;0.227739005;0.160093
73752;70;8.20634159;0.867638
554527;260;1.634953781;0.763838
101664;99;8.081900239;0.645123
646950;500;0.360097283;0.177463
273567;100;0.743128613;0.039812
91497;62;6.119350434;0.254745
131978;76;7.324506438;0.634622
221811;185;0.968669276;0.109133
117375;68;0.720000364;0.593596
95194;80;3.718237973;0.5896
286506;160;0;0.007755
85028;76;6.553758504;0.033086
347505;175;0.708247078;0.574955
90388;75;1.833031371;0.700578
51756;68;5.761273671;0.544763
36784;60;4.860810288;0.458613
443623;200;0.832276204;0.917919
90388;71;1.618115024;0.921215
271719;125;0.310401989;0.126862
201479;90;0.108533221;0.416767
110906;120;8.150031306;0.18826
62847;76;10.15909346;0.451381
887246;231;0.384094856;0.061031
77079;70;2.056500564;0.905695
291128;414;0.598724574;0.361973
184843;60;1.265085625;0.065711
160628;141;4.190551723;0.513625
591497;225;0.088256149;0.045726
162662;100;3.294649093;0.613024
68022;50;0.459382137;0.52256
397412;120;2.707477997;0.259306
314233;112;0.462538497;0.67091
129390;86;0.293145327;0.566862
34196;60;5.629977701;0.182281
258595;230;6.04370642;0.113446
44177;63;8.502826751;0.530433
166359;95;0.910345508;0.269279
255083;113;0.815546523;0.742442
210721;103;0.450712896;0.240039
90573;102;13.2288254;0.677148
214418;95;0.312857127;0.680798
49908;60;5.827273347;0.114207
267837;85;0.497283446;0.722138
129390;90;0.459073035;0.426103
83179;85;3.768951427;0.679662
425139;93;0.522261218;0.270345
387985;160;0.256177191;0.2334
59150;65;9.169277885;0.739645
123845;116;6.291421541;0.23982
221811;90;0.616062745;0.547322
166359;98;0.137000494;0.874237
117745;42;0.280654194;0.980517
54529;100;7.123719219;0.254346
303142;216;0.101672196;0.852829
147874;100;0.557547888;0.941901
536044;154;0.205130226;0.318022
85952;72;4.551999158;0.719453
112754;57;0.377235537;0.132121
175601;65;0.470977459;0.87166
97967;75;6.137505692;0.345849
66543;76;7.895743339;0.248947
55453;60;2.145424848;0.713734
203327;214;7.420010225;0.794732
232902;120;1.473294406;0.039591
88540;75;4.132798071;0.142126
48059;75;8.773385459;0.678791
147689;108;1.130797408;0.361315
138447;85;0.404404525;0.266308
166359;111;0.424775074;0.162943
109057;70;1.180433409;0.587991
1219963;170;0.11025252;0.450125
157116;90;0.404404525;0.967823
73937;65;1.553783476;0.691607
88725;85;4.693807571;0.623834
314233;210;0.514734276;0.737104
591497;125;1.441836755;0.464677
66543;100;12.5516606;0.430076
54529;80;4.801585244;0.697747
332717;96;0.374950734;0.367918
157116;93;0.38884885;0.708867
81331;65;6.100574916;0.970328
218115;100;0.500509949;0.996159
60998;40;7.321509188;0.51838
341959;180;0.546430027;0.760337
75231;55;1.622654787;0.340773
166359;86;1.651534591;0.881267
64510;62;7.421153354;0.893533
70240;81;13.90353337;0.529257
720887;224;1.416924342;0.020431
231054;223;0.887298206;0.621302
107209;135;7.090760422;0.453893
122921;70;0.796403174;0.375276
238447;140;2.11217986;0.885583
53604;73;7.249593613;0.457944
120148;110;6.680084412;0.853797
88521;170;7.645170583;0.073211
406654;190;0.369456034;0.530955
1275416;300;0.271778071;0.898307
177449;135;5.999477581;0.076755
73937;32;0.147506465;0.115496
127542;80;1.23355049;0.694639
194085;90;0.643638055;0.622359
157116;101;0.723976468;0.597551
87800;73;8.538140679;0.113916
51756;55;8.845362776;0.611549
77634;88;5.103161005;0.991218
221811;83;0.956341115;0.286404
38817;56;7.912594825;0.465308
2218115;500;2.779050302;0.916015
96118;73;1.140733679;0.533376
